COD.FABBRICATO	DESCRIZIONE IMMOBILE	COD.UNITA’ IMMOBILIARE	PIANO	NUM.STANZA	CENTRO DI COSTO 	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C22	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C33	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C36	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C37	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C39	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C21	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C26	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C32	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C29	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C31	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BBAC37	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C25	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C28	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C37	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C34	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C35	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C38	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C36	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C22	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C32	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C33	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C21	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C39	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C28	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C30	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C37	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C24	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C25	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C29	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C37	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C40	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C26	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C31	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C34	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C38	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C23	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C27	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C37	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C34	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB5  	SECONDO PIANO	BB5C35	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C56	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C65	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C71	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C54	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C60	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C62	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C67	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C71	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C55	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C63	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C51	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C58	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C64	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C70	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C57	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C59	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C61	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C68	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C69	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C52	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C53	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC4  	PIANO TERRA	BC4C66	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C54	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C55	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C60	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C61	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C62	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C69	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C71	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C70	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C73	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C75	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C53	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C51	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C52	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C58	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C74	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C59	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C66	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C72	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C73	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C65	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C68	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C56	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C63	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C57	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C64	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C67	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC5  	PRIMO PIANO	BC5C71	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C55	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C61	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C68	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C70	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C53	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C54	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C71	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C59	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C64	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C75	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C56	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C66	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C69	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C73	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C51	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C52	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C62	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C73	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C57	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C65	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C67	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C72	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C58	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C60	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C63	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C71	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BC6  	SECONDO PIANO	BC6C74	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CA   		CA0A04	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CA   		CA1A01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CA   		CA1A01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CA   		CA1A04	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CA   		CA0A04	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CA   		CA1A04	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CA201	SECONDO PIANO	CA2C01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CA201	SECONDO PIANO	CA2C01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CA201	SECONDO PIANO	CA2C01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CA201	SECONDO PIANO	CA2C01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CB   		CB1A04	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CB   		CB1A01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CB   		CB0A04	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CB   		CB1A01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CB   		CB1A04	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CB   		CB0A04	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CB201	SECONDO PIANO	CB2C01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CB201	SECONDO PIANO	CB2C01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CB201	SECONDO PIANO	CB2C01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CB201	SECONDO PIANO	CB2C01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CC   		CC1A04	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CC   		CC0A04	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CC   		CC0A04	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CC   		CC1A04	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CC   		CC1A01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CC   		CC1A01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CC201	SECONDO PIANO	CC2C01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CC201	SECONDO PIANO	CC2C01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CC201	SECONDO PIANO	CC2C01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CC201	SECONDO PIANO	CC2C01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CD   		CD1A04	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CD   		CD0A04	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CD   		CD1A04	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CD   		CD0A04	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CD   		CD1A01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CD   		CD1A01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CD201	SECONDO PIANO	CD2C01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CD201	SECONDO PIANO	CD2C01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CD201	SECONDO PIANO	CD2C01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	CD201	SECONDO PIANO	CD2C01	112010301	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	DD   	PRIMO PIANO	DD1C02	112019999	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	DD   	PRIMO PIANO	DD1C01	112019999	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	DD   	PRIMO PIANO	DD1C02	112019999	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S11  	PRIMO PIANO	S11C03	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S14  	SECONDO PIANO	S14C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S15  	SECONDO PIANO	S15C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S18  	SECONDO PIANO	S18C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S22  	SECONDO PIANO	S22C03	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S23  	SECONDO PIANO	S23C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S30  	TERZO PIANO	S30C03	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S32  	QUARTO PIANO	S32C02	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S4   	PRIMO PIANO	S4C01 	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S5   	PRIMO PIANO	S5C01 	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S8   	PRIMO PIANO	S8C01 	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S12  	SECONDO PIANO	S12C02	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S21  	SECONDO PIANO	S21C03	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S28  	TERZO PIANO	S28C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S31  	TERZO PIANO	S31C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S5   	PRIMO PIANO	S5C02 	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S6   	PRIMO PIANO	S6C01 	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S12  	SECONDO PIANO	S12C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S13  	SECONDO PIANO	S13C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S13  	SECONDO PIANO	S13C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S16  	SECONDO PIANO	S16C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S16  	SECONDO PIANO	S16C02	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S17  	SECONDO PIANO	S17C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S19  	SECONDO PIANO	S19C02	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S21  	SECONDO PIANO	S21C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S21  	SECONDO PIANO	S21C02	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S21  	SECONDO PIANO	S21C04	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S22  	SECONDO PIANO	S22C02	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S27  	TERZO PIANO	S27C03	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S29  	TERZO PIANO	S29C03	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S31  	TERZO PIANO	S31C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S33  	QUARTO PIANO	S33C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S8   	PRIMO PIANO	S8C01 	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S9   	PRIMO PIANO	S9S01 	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S11  	PRIMO PIANO	S11C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S11  	PRIMO PIANO	S11C02	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S11  	PRIMO PIANO	S11C03	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S2   	PRIMO PIANO	S2C01 	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S22  	SECONDO PIANO	S22C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S22  	SECONDO PIANO	S22C02	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S24  	TERZO PIANO	S24C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S29  	TERZO PIANO	S29C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S29  	TERZO PIANO	S29C03	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S3   	PRIMO PIANO	S3C01 	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S3   	PRIMO PIANO	S3C01 	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S33  	QUARTO PIANO	S33C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S11  	PRIMO PIANO	S11C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S17  	SECONDO PIANO	S17C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S21  	SECONDO PIANO	S21C03	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S23  	SECONDO PIANO	S23C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S27  	TERZO PIANO	S27C02	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S30  	TERZO PIANO	S30C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S30  	TERZO PIANO	S30C02	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S4   	PRIMO PIANO	S4C01 	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S7   	PRIMO PIANO	S7C02 	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S1   	PRIMO PIANO	S1C01 	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S12  	SECONDO PIANO	S12C02	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S19  	SECONDO PIANO	S19C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S21  	SECONDO PIANO	S21C04	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S24  	TERZO PIANO	S24C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S27  	TERZO PIANO	S27C02	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S30  	TERZO PIANO	S30C02	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S6   	PRIMO PIANO	S6C01 	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S1   	PRIMO PIANO	S1C02 	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S1   	PRIMO PIANO	S1C02 	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S11  	PRIMO PIANO	S11C02	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S14  	SECONDO PIANO	S14C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S18  	SECONDO PIANO	S18C02	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S2   	PRIMO PIANO	S2C01 	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S20  	SECONDO PIANO	S20C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S25  	TERZO PIANO	S25C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S26  	TERZO PIANO	S26C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S27  	TERZO PIANO	S27C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S29  	TERZO PIANO	S29C02	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S32  	QUARTO PIANO	S32C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S32  	QUARTO PIANO	S32C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S15  	SECONDO PIANO	S15C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S19  	SECONDO PIANO	S19C02	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S20  	SECONDO PIANO	S20C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S21  	SECONDO PIANO	S21C01	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S21  	SECONDO PIANO	S21C02	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S22  	SECONDO PIANO	S22C03	113010101	
75   	RESIDENZA BERNARDO CLESIO - ARCIDIOCESI           	S23  	SECONDO PIANO	S23C02	113010101	
